tissue	gene_id	outcome	n_snps	PP0	PP1	PP2	PP3	PP4
Brain_Cortex	ENSG00000139636.16	ADHD	38	0.0104106130563169	0.0888758906318433	0.00176191164257895	0.0141567272510037	0.884794857418257
Brain_Cortex	ENSG00000139636.16	F3	30	0.104380532207709	0.848178531125934	9.98955743674119e-05	0.000765158640652343	0.0465758824513374
Brain_Cortex	ENSG00000258017.3	ASD	124	0.00575605753559256	0.983765372542744	6.96681082904349e-06	0.00118140451011074	0.00929019860072291
Brain_Cortex	ENSG00000258017.3	ADHD	107	0.00232620824049832	0.37238865820216	0.00191666888707872	0.306511113873385	0.316857350796877
Brain_Cortex	ENSG00000258017.3	F3	75	0.00848845889320394	0.973031083844768	2.30430811284932e-05	0.0026255939659819	0.0158318202149172
Brain_Cortex	ENSG00000167553.17	ASD	144	0.000324917310011397	0.989519460837817	4.31439441825549e-07	0.00130507718675201	0.00885011322597804
Brain_Cortex	ENSG00000167553.17	ADHD	127	0.000128697212514293	0.359725436169788	0.000154680224353999	0.432143483654989	0.207847702738355
Brain_Cortex	ENSG00000167553.17	F3	87	0.000510810015979885	0.981076558160113	1.69982209905553e-06	0.0032495663457355	0.0151613656560717
Brain_Cortex	ENSG00000257464.1	ASD	280	3.91533354531301e-05	0.986736935598946	1.87993947841436e-07	0.00472930300785309	0.0084944200638008
Brain_Cortex	ENSG00000257464.1	ADHD	247	3.59481893472503e-05	0.848880592830721	7.85212959265495e-07	0.0184093465759795	0.132673327190993
Brain_Cortex	ENSG00000257464.1	F3	90	0.000180337147250594	0.988229824940518	1.9696415438035e-07	0.00106882337063006	0.0105208175774467
Brain_Cortex	ENSG00000161798.7	ASD	43	1.4542142661436e-09	0.989266593645813	1.14403916700724e-12	0.000768296910265412	0.0099651079885613
Brain_Cortex	ENSG00000161798.7	ADHD	36	2.79547283469218e-09	0.993841521193783	7.57803918374165e-13	0.000263518140930211	0.00589495786905462
Brain_Cortex	ENSG00000110881.12	ASD	132	0.380013653911996	0.613631113256181	0.000429717760496845	0.000688654490546033	0.00523686058078072
Brain_Cortex	ENSG00000110881.12	ADHD	118	0.405957947064805	0.590131644025019	0.000264528016803181	0.000381273630195737	0.00326460726317707
Brain_Cortex	ENSG00000110881.12	F3	84	0.500023005355058	0.497705741698479	0.000163855034179839	0.000161149430004751	0.0019462484822786
Brain_Cortex	ENSG00000178449.9	ASD	308	1.11174535582337e-07	0.989325308538875	3.25960733145435e-10	0.00289289337539274	0.0077816865852347
Brain_Cortex	ENSG00000178449.9	ADHD	278	1.36058656259941e-07	0.991658006996275	2.2217024954757e-10	0.00161254956076444	0.00672930716213438
Brain_Cortex	ENSG00000178449.9	F3	201	1.91115494786407e-07	0.995915892662931	1.4298285230261e-10	0.000741751241354621	0.00334216483723613
Brain_Cortex	ENSG00000272368.2	ASD	496	5.82466549747598e-16	0.982832984188919	2.81037734833413e-18	0.00472969174266873	0.0124373240684136
Brain_Cortex	ENSG00000272368.2	ADHD	433	1.68027845426257e-15	0.988659129514292	1.01450973330943e-17	0.00596389738897719	0.00537697309673289
Brain_Cortex	ENSG00000272368.2	F3	242	1.95708525889612e-15	0.995769016207132	1.79146979842727e-18	0.000908180725271737	0.00332280306759373
Brain_Cortex	ENSG00000139624.14	ASD	554	2.97695493307498e-23	0.985724501596606	1.53476265853956e-25	0.0050726784670448	0.00920281993634604
Brain_Cortex	ENSG00000139624.14	ADHD	493	3.31640007020437e-23	0.989461166024516	1.17597734784843e-25	0.00350153794576499	0.00703729602971719
Brain_Cortex	ENSG00000139624.14	F3	308	5.1174067375297e-23	0.995353615225564	5.98472086912828e-26	0.00116056344399692	0.00348582133043864
Brain_Cortex	ENSG00000257298.1	ASD	31	0.683883867202859	0.312359272863232	0.000228468645606594	0.000100924021979372	0.0034274672663229
Brain_Cortex	ENSG00000050426.16	ASD	100	3.26072908049736e-05	0.947682234062011	1.51392521993939e-07	0.00435206472429862	0.0479329425303636
Brain_Cortex	ENSG00000050426.16	ADHD	91	3.66172914268145e-05	0.988486014188758	3.46906429001341e-08	0.000925924610547487	0.0105514092186246
Brain_Cortex	ENSG00000050426.16	F3	50	4.95676532347362e-05	0.990890938537093	1.88007892327852e-08	0.000367148175437041	0.00869232683344692
Brain_Cortex	ENSG00000135457.11	ASD	41	0.738963483154196	0.241915763427622	0.00183041040936986	0.000582516819768433	0.0167078261890441
Brain_Cortex	ENSG00000135457.11	ADHD	36	0.771069871898431	0.222798369476053	0.000607756851445364	0.000170255807038254	0.00535374596703207
Brain_Cortex	ENSG00000278126.1	ASD	32	0.0600029729939269	0.909263299165587	5.25174528192409e-05	0.000765915145009513	0.0299152952426577
Brain_Cortex	ENSG00000139629.16	ASD	96	1.65060526813077e-20	0.990478149326172	2.61822699769649e-23	0.00156315990509703	0.00795869076872859
Brain_Cortex	ENSG00000139629.16	ADHD	73	1.70125363806857e-20	0.913882399665802	1.47802461481112e-21	0.0793900567761624	0.00672754355803586
Brain_Cortex	ENSG00000167612.13	ASD	34	0.0333253245734975	0.945539764252435	2.59543883742389e-05	0.000716011172839769	0.0203929456128529
Brain_Cortex	ENSG00000205426.11	ASD	253	3.97599454250199e-34	0.988228848906962	1.59803395609519e-36	0.00396408786787913	0.00780706322515961
Brain_Cortex	ENSG00000205426.11	ADHD	217	5.41682100190912e-34	0.993871129487304	7.15794690265554e-37	0.00130851023906592	0.00482036027362696
Brain_Cortex	ENSG00000205426.11	F3	61	1.51719755577132e-33	0.996387368900698	3.59007571991147e-37	0.000232390380391686	0.0033802407189134
Brain_Cortex	ENSG00000287051.1	ASD	74	0.0843298262143214	0.904806634262918	0.000115422771763003	0.00122889539805776	0.00951922135294051
Brain_Cortex	ENSG00000287051.1	ADHD	62	0.0966836903680823	0.891014087626888	5.62681659584757e-05	0.000506815007820154	0.0117391388312512
Brain_Cortex	ENSG00000257829.1	ASD	69	0.0176532368450969	0.960222297451819	1.55599649473498e-05	0.000825077970984999	0.0212838277671517
Brain_Cortex	ENSG00000257829.1	ADHD	61	0.0289117673033749	0.963976710383305	9.64279035764522e-06	0.00031472294795581	0.00678715657500634
Brain_Cortex	ENSG00000170523.3	ASD	239	5.8403682330459e-19	0.989429131255666	1.63177400332945e-21	0.0027566085811648	0.00781426016316975
Brain_Cortex	ENSG00000170523.3	ADHD	216	6.90462168651273e-19	0.993480599606015	1.17496641808214e-21	0.00168578231216294	0.00483361808182109
Brain_Cortex	ENSG00000170523.3	F3	35	7.9795323660025e-16	0.996318526019665	1.17780861919228e-19	0.000143522363898615	0.0035379516164378
Brain_Cortex	ENSG00000063046.18	ASD	103	0.000749406607835736	0.980080734861048	1.24515146912383e-06	0.00161086259420795	0.0175577507854393
Brain_Cortex	ENSG00000063046.18	ADHD	86	0.000766188250540507	0.979657907589508	1.10098767870582e-06	0.00138955140412796	0.0181852517681453
Brain_Cortex	ENSG00000063046.18	F3	56	0.170846344066131	0.818092920004624	0.000123265078152419	0.000579893787526807	0.0103575770635656
Brain_Cortex	ENSG00000111077.18	ASD	130	4.07441542597482e-22	0.984819605447335	1.02007554952732e-24	0.00245287870045945	0.012727515852203
Brain_Cortex	ENSG00000111077.18	ADHD	121	4.13182143259097e-22	0.983722863898166	6.28045070430826e-25	0.0014804816517906	0.0147966544500439
Brain_Cortex	ENSG00000111077.18	F3	33	0.346092125614826	0.649586780651045	0.000112081929415279	0.000206366022874485	0.00400264578183925
Brain_Cortex	ENSG00000139651.11	ASD	44	0.0675651104374217	0.921797943762703	3.71871335365393e-05	0.000497245480571454	0.0101025131857672
Brain_Cortex	ENSG00000139651.11	ADHD	40	0.0707564902819593	0.919593706678385	4.45701705501304e-05	0.000570225611523172	0.00903500725758242
Brain_Cortex	ENSG00000139631.20	ASD	65	0.555265607014211	0.437636459338642	0.000525010198411986	0.000407625149816877	0.0061652982989177
Brain_Cortex	ENSG00000139631.20	ADHD	58	0.576935155278231	0.415422932791924	0.000541624486900488	0.000383280431629102	0.00671700701131574
Brain_Cortex	ENSG00000139631.20	F3	36	0.655840734594042	0.341097617737558	0.000191687167159886	9.69219523540054e-05	0.00277303854888526
Brain_Cortex	ENSG00000094914.14	ASD	54	0.0391097092118867	0.951034920465923	4.34569354472393e-05	0.00104798294852341	0.00876393043821964
Brain_Cortex	ENSG00000094914.14	ADHD	45	0.0441667162016771	0.950307684094677	1.90787735790353e-05	0.000405404954987272	0.00510111597507997
Brain_Cortex	ENSG00000094914.14	F3	30	0.0452416229548711	0.951116849525342	5.50258330915839e-06	0.000112157209994314	0.00352386772648396
Brain_Cortex	ENSG00000185591.10	ASD	158	0.000294355946809613	0.985332164723509	9.20143021056686e-07	0.00306879883182901	0.0113037603548318
Brain_Cortex	ENSG00000185591.10	ADHD	132	0.000461656422943721	0.992196159351174	4.18875342350267e-07	0.000893802711394058	0.00644796263914604
Brain_Cortex	ENSG00000185591.10	F3	68	0.000548814255204436	0.992952378939988	2.90664870570995e-07	0.000519912208799745	0.00597860393113688
Brain_Cortex	ENSG00000270175.1	ASD	109	0.167710359422293	0.825250890479239	0.000138493976133366	0.000675261095180808	0.00622499502715329
Brain_Cortex	ENSG00000270175.1	ADHD	95	0.188648332191919	0.806130086264117	0.00010599998114101	0.000448290723410437	0.00466729083941197
Brain_Cortex	ENSG00000270175.1	F3	67	0.24851377734568	0.748566310781833	6.0254369801448e-05	0.000178815700532457	0.00268084180215309
Brain_Cortex	ENSG00000135390.21	ASD	521	6.36279034852208e-88	0.981004562309317	7.35873261316247e-90	0.011337915521902	0.0076575221687687
Brain_Cortex	ENSG00000135390.21	ADHD	456	8.39171018880247e-88	0.991886738131907	2.56489188275854e-90	0.00302657454264051	0.00508668732543988
Brain_Cortex	ENSG00000135390.21	F3	269	1.62783347160944e-87	0.9948468428656	2.68951470933478e-90	0.00164017801513014	0.00351297911926939
Brain_Cortex	ENSG00000248265.2	ASD	57	1.1787819436247e-31	0.992372898698289	6.71855773560134e-35	0.000558541955066978	0.00706855934665032
Brain_Cortex	ENSG00000248265.2	ADHD	53	1.28831601697658e-31	0.989324828340791	1.21099270869561e-34	0.000920191661870751	0.00975497999733893
Brain_Cortex	ENSG00000248265.2	F3	33	1.84349151382958e-31	0.995072844276939	5.4100659803685e-35	0.000287382712714468	0.00463977301035194
Brain_Cortex	ENSG00000250742.5	ASD	38	0.000192425254254339	0.992388127518913	6.02137178403423e-08	0.000303422165555779	0.00711596484755855
Brain_Cortex	ENSG00000250742.5	ADHD	36	0.000193776718753697	0.989026558779615	1.32257023538794e-07	0.000664918536333192	0.0101146137082738
Brain_Cortex	ENSG00000170627.11	ASD	64	0.00302675054424007	0.983856805922083	2.41821050583141e-06	0.000773708228875938	0.0123403170942956
Brain_Cortex	ENSG00000170627.11	ADHD	57	0.00343494992048914	0.970467532400142	4.98383306323433e-06	0.00138336031415415	0.0247091735321518
Brain_Cortex	ENSG00000170627.11	F3	42	0.00462415304934001	0.975273612053965	3.81907554941452e-06	0.000786163597308455	0.0193122522238371
Brain_Cortex	ENSG00000172551.12	ASD	184	0.00455509336030061	0.984970577373393	1.51164211815797e-05	0.00326150150541079	0.00719771133971382
Brain_Cortex	ENSG00000172551.12	ADHD	131	0.00551161884339074	0.983012903503615	1.46077174008376e-05	0.00259646355692505	0.00886440637866834
Brain_Cortex	ENSG00000172551.12	F3	87	0.00699224895073694	0.988913256554016	3.98733647382448e-06	0.000560398596649494	0.00353010856212397
Brain_Cortex	ENSG00000135426.16	ASD	401	2.64199666291323e-07	0.989046121504871	1.02150700981296e-09	0.0038169315327565	0.00713668174119905
Brain_Cortex	ENSG00000135426.16	ADHD	318	3.54717419882346e-07	0.984736992692394	1.46708720710701e-09	0.00406160441298006	0.0112010467101196
Brain_Cortex	ENSG00000135426.16	F3	105	8.52022973237878e-07	0.995045808265284	3.70568167249257e-10	0.000428247630480887	0.00452509171069401
Brain_Cortex	ENSG00000135424.19	ASD	45	0.00217522857356537	0.989480814672892	8.20125074549136e-07	0.000365085284049542	0.00797805134441808
Brain_Cortex	ENSG00000135424.19	ADHD	39	0.00263088778761404	0.991973086649958	6.43481412694373e-07	0.000237465979207389	0.00515791610180855
Brain_Cortex	ENSG00000111540.16	ASD	46	0.0431113181877291	0.948098944292152	2.42197413841567e-05	0.000524396529433434	0.00824112124930171
Brain_Cortex	ENSG00000111540.16	ADHD	38	0.00197175901313226	0.0422444352367991	0.0037793589556154	0.0800998996001527	0.8719045471943
Brain_Cortex	ENSG00000139531.13	ASD	75	7.65783150099068e-05	0.991585241200031	6.57874999170985e-08	0.000844365082285267	0.0074937496151735
Brain_Cortex	ENSG00000139531.13	ADHD	68	3.43711023715495e-06	0.0441544802353879	9.21411315490732e-06	0.117529846124218	0.838303022417001
Brain_Cortex	ENSG00000139531.13	F3	41	0.000353039585411412	0.972446926447534	5.9269890598465e-07	0.00160699566420227	0.025592445603946
Brain_Cortex	ENSG00000197728.11	ASD	231	1.11253692925522e-308	0.96287374556861	1.11253692925365e-308	0.0274366743318816	0.00968958009948557
Brain_Cortex	ENSG00000197728.11	ADHD	178	1.11253692926878e-308	0.0295512650166815	1.11253692929686e-308	0.083356549326289	0.88709218565702
Brain_Cortex	ENSG00000197728.11	F3	104	4.41031805040241e-234	0.974386396570366	7.68554495090338e-236	0.0169712905736304	0.00864231285599784
Brain_Cortex	ENSG00000257303.3	ASD	147	6.72750341407989e-08	0.881113009128445	1.00727317073326e-09	0.0130866344064121	0.105800288182835
Brain_Cortex	ENSG00000257303.3	ADHD	124	8.14902372646546e-08	0.91199668636006	8.04740983491198e-10	0.00892716977790159	0.0790760615670604
Brain_Cortex	ENSG00000257303.3	F3	65	1.47374554517196e-07	0.747502321905417	2.5461760233674e-09	0.0126747029943028	0.23982282517955
Brain_Cortex	ENSG00000257727.6	ASD	103	0.438320710688317	0.488437268992136	0.00548024025895682	0.00604512137162492	0.0617166586889654
Brain_Cortex	ENSG00000257727.6	ADHD	89	0.487708440329462	0.463201494778927	0.00385058054228974	0.0036154680400644	0.0416240163092573
Brain_Cortex	ENSG00000257727.6	F3	50	0.568257614238529	0.316602992109673	0.00890401512521991	0.00485946888997413	0.101375909636604
Brain_Cortex	ENSG00000135473.16	ASD	129	0.0970142773935097	0.801198433160311	0.00138710408387455	0.0113664514636327	0.0890337338986722
Brain_Cortex	ENSG00000135473.16	ADHD	112	0.111390478136625	0.808771856832111	0.00106394390120288	0.00765384817580149	0.071119872954259
Brain_Cortex	ENSG00000135473.16	F3	61	0.176796535471816	0.618812144077995	0.00303096986062663	0.0104178681092246	0.190942482480338
Brain_Cortex	ENSG00000110944.9	ASD	104	0.694574114902297	0.262907983562666	0.00861945252675674	0.00323194123213727	0.0306665077761433
Brain_Cortex	ENSG00000110944.9	ADHD	90	0.731102623811727	0.239842857036817	0.00588832602952712	0.00191044698900831	0.0212557461329199
Brain_Cortex	ENSG00000110944.9	F3	47	0.815213517596196	0.12856544636116	0.0124909071543969	0.00192811018110049	0.0418020187071466
Brain_Cortex	ENSG00000025423.11	ASD	87	9.16373597765568e-17	0.97741300245115	1.27694468373322e-19	0.00134075539160328	0.0212462421572461
Brain_Cortex	ENSG00000025423.11	ADHD	64	1.06647994573016e-16	0.988959574911563	1.99915442185243e-19	0.0018446439606633	0.00919578112777421
Brain_Cortex	ENSG00000166881.10	ASD	47	1.14086217257807e-05	0.946296126709929	1.59717185953534e-08	0.00127236531199138	0.0524200833846341
Brain_Cortex	ENSG00000166881.10	ADHD	35	1.07448317772426e-05	0.981549468087586	5.34719436303582e-08	0.0048711386686162	0.013568594940077
Brain_Cortex	ENSG00000166888.12	ASD	63	0.130003998479808	0.859283093397849	0.000408371963739894	0.00269158960384891	0.00761294655475483
Brain_Cortex	ENSG00000166888.12	ADHD	50	0.137776687597679	0.853892530182885	9.22528101643971e-05	0.000564076740230777	0.00767445266904156
Brain_Cortex	ENSG00000240771.8	ASD	132	0.241164549888422	0.671066810241499	0.00455392160857011	0.0126011727903185	0.0706135454711905
Brain_Cortex	ENSG00000240771.8	ADHD	122	0.255043376273404	0.652103594553748	0.0056855704261143	0.0144643570883821	0.0727031016583519
Brain_Cortex	ENSG00000240771.8	F3	92	0.328642880372928	0.658441543721171	0.000684324780033771	0.00136018515182926	0.0108710659740374
Brain_Cortex	ENSG00000135454.14	ASD	73	0.170121644987122	0.789192598310451	0.000545912997307895	0.00249483989444833	0.0376450038106709
Brain_Cortex	ENSG00000135454.14	ADHD	60	0.201682090296648	0.792722710583492	0.000113204522157889	0.000439914611623548	0.00504207998607847
Brain_Cortex	ENSG00000135454.14	F3	37	0.248712169744933	0.744215334038431	8.20030025097868e-05	0.000238623706474668	0.00675186950765185
Brain_Cortex	ENSG00000135452.10	ASD	40	0.466666358958043	0.480860003867606	0.0035585428109802	0.00362148218385515	0.0452936121795155
Brain_Cortex	ENSG00000135452.10	ADHD	34	0.522788503529597	0.468874991442966	0.000531388820088667	0.000469252521080798	0.00733586368626765
Brain_Cortex	ENSG00000123427.17	ASD	639	1.77314169959105e-35	0.796501060528209	3.74428600190226e-36	0.168159214163077	0.0353397253087099
Brain_Cortex	ENSG00000123427.17	ADHD	542	2.32860768199156e-35	0.903091527952338	2.37359400578625e-36	0.0920489739579064	0.00485949808975968
Brain_Cortex	ENSG00000123427.17	F3	294	2.92219351433316e-35	0.993965028855308	7.00615861173621e-38	0.00237944354250454	0.00365552760218732
Brain_Cortex	ENSG00000123297.20	ASD	302	4.27598621147364e-09	0.888467507932436	3.24895121562468e-10	0.0674628737481334	0.0440696137185481
Brain_Cortex	ENSG00000123297.20	ADHD	257	4.74038429261382e-09	0.956615672343672	1.89169144401725e-10	0.0381693626877052	0.00521496003906822
Brain_Cortex	ENSG00000123297.20	F3	122	6.06948065111835e-09	0.994518531485886	1.09894092218248e-11	0.00179699202060978	0.00368447041303413
Brain_Cortex	ENSG00000270039.1	ASD	101	0.0324559281101836	0.90382789481217	0.000543733207384461	0.015093723371908	0.048078720498354
Brain_Cortex	ENSG00000270039.1	ADHD	90	0.0374446389149963	0.956497933789147	1.98384750672681e-05	0.000501224041014122	0.00553636477977496
Brain_Cortex	ENSG00000270039.1	F3	58	0.0421797901915854	0.953974671547079	1.25037657644869e-05	0.000279242205131511	0.00355379229043999
Brain_Cortex	ENSG00000166896.9	ASD	653	5.46786242833391e-35	0.754474128743336	1.16928504337064e-35	0.161257631984523	0.0842682392721471
Brain_Cortex	ENSG00000166896.9	ADHD	525	7.12171802766075e-35	0.871034929359612	9.85964012878422e-36	0.120581773596711	0.0083832970436771
Brain_Cortex	ENSG00000166896.9	F3	311	2.11326716424272e-34	0.993035057147382	6.8672948749873e-37	0.00322323530417017	0.00374170754844673
Brain_Cortex	ENSG00000287014.1	ASD	345	0.0363754450845738	0.954048002442958	9.15939564874918e-05	0.00239521849344558	0.00708974002253454
Brain_Cortex	ENSG00000287014.1	ADHD	307	0.0345577344180005	0.825356003965776	0.00130572562146574	0.0310774570410145	0.107703078953744
Brain_Cortex	ENSG00000287014.1	F3	215	0.0502851306023134	0.92796883381403	0.000200952654850499	0.0036905538719919	0.0178545290568148
Brain_Cortex	ENSG00000177990.12	ASD	606	4.86595364598053e-13	0.980289526369457	4.12697385637451e-15	0.00830274719846449	0.0114077264315876
